,correct,query,date1,task
5141,True,"SELECT title, name FROM song INNER JOIN interpret ON interpret_id = interpret_fk WHERE language = 'de'",09/02/22 23:00:02,044
5142,True,"SELECT a.title, s.rating, s.title FROM song s INNER JOIN album a ON a.album_id = s.album_fk WHERE s.rating = 3",09/02/22 23:05:45,045
5143,False,"SELECT s.title, s.seconds, i.name, a.title FROM song s INNER JOIN album a ON a.album_id = s.album_fk INNER JOIN interpret i ON i.interpret_id = s.interpret_fk WHERE s.seconds <= 150",09/02/22 23:08:57,046
5144,True,"SELECT s.title, s.seconds, i.name, a.title FROM song s LEFT JOIN album a ON a.album_id = s.album_fk LEFT JOIN interpret i ON i.interpret_id = s.interpret_fk WHERE s.seconds <= 150",09/02/22 23:09:36,046
5145,False,"SELECT id, title, rating FROM song WHERE rating = (SELECT max(rating) FROM song)",09/02/22 23:11:33,047
5146,True,"SELECT song_id, title, rating FROM song WHERE rating = (SELECT max(rating) FROM song)",09/02/22 23:11:42,047
5147,False,"SELECT a.title, count(*), sum(s.seconds) FROM song s LEFT JOIN album a ON a.album_id = s.album_fk GROUP BY a.title",09/02/22 23:13:06,048
5148,False,"SELECT a.title, count(*), sum(s.seconds) INNER JOIN album a ON a.album_id = s.album_fk FROM song s GROUP BY a.title",09/02/22 23:13:31,048
5149,True,"SELECT a.title, count(*), sum(s.seconds) FROM song s INNER JOIN album a ON a.album_id = s.album_fk GROUP BY a.title",09/02/22 23:13:36,048
5150,False,"SELECT a.title, count(*), sum(s.seconds) FROM song s LEFT JOIN album a ON a.album_id = s.album_fk GROUP BY a.title",09/02/22 23:13:47,048
5151,True,"SELECT a.title, count(*), sum(s.seconds) FROM song s INNER JOIN album a ON a.album_id = s.album_fk GROUP BY a.title",09/02/22 23:14:20,048
5152,True,"SELECT s.song_id, i.name, s.seconds FROM song s INNER JOIN interpret i ON i.interpret_id = s.interpret_fk WHERE s.seconds = (SELECT max(seconds) FROM song)",09/02/22 23:17:10,049
5153,True,SELECT name from ghosts,06/02/22 17:09:33,000
5154,True,SELECT name from ghosts,06/02/22 17:10:05,001
5155,True,"SELECT name, year from ghosts",06/02/22 17:10:36,002
5156,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",06/02/22 17:11:23,003
5157,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",06/02/22 17:11:26,003
5158,True,select name from ghosts where year > 1800;,06/02/22 17:12:03,004
5159,False,select name fromm ghosts where year between 1700 and 1800;,06/02/22 17:13:57,005
5160,True,select name from ghosts where year between 1700 and 1800;,06/02/22 17:14:06,005
5161,False,select name from ghosts order asc;,06/02/22 17:14:38,006
5162,False,select name from ghosts order name;,06/02/22 17:14:54,006
5163,True,select name from ghosts order by name;,06/02/22 17:15:03,006
5164,False,select name from ghosts order by year;,06/02/22 17:15:40,007
5165,True,select name from ghosts order by year desc;,06/02/22 17:16:00,007
5166,False,SELECT UNIQUE birth_year FROM ghosts,06/02/22 17:16:44,008
5167,False,SELECT birth_year FROM ghosts UNIQUE,06/02/22 17:16:50,008
5168,False,SELECT birth_year FROM ghosts year UNIQUE,06/02/22 17:16:56,008
5169,False,SELECT birth_year FROM ghosts year ONLY UNIQUE,06/02/22 17:17:12,008
5170,True,SELECT DISTINCT year FROM ghosts,06/02/22 17:17:35,008
5171,False,"select * from ghosts order by year desc, name asc",06/02/22 17:20:33,009
5172,True,"select * from ghosts order by year asc, name asc",06/02/22 17:21:04,009
5173,False,SELECT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,06/02/22 17:21:42,012
5174,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,06/02/22 17:21:59,012
5175,True,SELECT DISTINCT year FROM ghosts ORDER BY year DESC,06/02/22 17:22:34,042
5176,False,select sum(year) from ghosts group by year,06/02/22 17:23:44,025
5177,False,select sum(*) from ghosts group by year,06/02/22 17:23:59,025
5178,False,select sum(name) from ghosts group by year,06/02/22 17:24:05,025
5179,False,select count(name) from ghosts group by year,06/02/22 17:24:38,025
5180,False,select count(year) from ghosts group by year,06/02/22 17:24:47,025
5181,False,select count(*) from ghosts group by year,06/02/22 17:25:00,025
5182,False,select count(name) from ghosts group by year,06/02/22 17:25:16,025
5183,False,select count(*) from ghosts group by year,06/02/22 17:26:00,025
5184,False,select count(id) from ghosts group by year,06/02/22 17:26:21,025
5185,False,select count(id) from ghosts group by year,06/02/22 17:26:25,025
5186,False,select * from ghosts group by year,06/02/22 17:28:11,025
5187,False,select count(name) from ghosts group by year,06/02/22 17:28:28,025
5188,False,select * from ghosts group by year,06/02/22 17:28:35,025
5189,False,select count(*) from ghosts group by year;,06/02/22 17:28:52,025
5190,False,select count(distinct *) from ghosts group by year;,06/02/22 17:29:08,025
5191,False,select count(distinct year) from ghosts group by year;,06/02/22 17:29:13,025
5192,False,select count(*) from ghosts group by year name;,06/02/22 17:29:42,025
5193,False,select count(year) from ghosts group by year name;,06/02/22 17:29:49,025
5194,False,"select count(year) from ghosts group by year, name;",06/02/22 17:30:00,025
5195,False,select count(year) from ghosts group by year;,06/02/22 17:30:06,025
5196,False,select sum(*) from ghosts group by year;,06/02/22 17:30:25,025
5197,True,SELECT COUNT(DISTINCT YEAR) FROM GHOSTS,06/02/22 17:30:33,025
5198,False,"select count(*), area from ghosts group by area",06/02/22 17:31:57,029
5199,True,"select count(*), area from wizards group by area;",06/02/22 17:32:17,029
5200,True,select area from wizards group by area having count(name) == 1;,06/02/22 17:33:57,033
5201,False,"WHERE cage_id IS NULL FROM zoo_animals SELECT id, type, name, cage_id",06/02/22 17:34:56,077
5202,False,"FROM zoo_animals SELECT id, type, name, cage_id WHERE cage_id IS NULL",06/02/22 17:35:00,077
5203,False,"SELECT id, type, name, cage_id FROM zoo_animals WHERE cage_id IS NULL",06/02/22 17:35:05,077
5204,True,"SELECT id, type, name, cage_id FROM zoo_animal WHERE cage_id IS NULL",06/02/22 17:35:16,077
5205,False,select surname from zoo_empoyes where name in (select name from zoo_animal) order by surname desc;,06/02/22 17:38:57,078
5206,False,select surname from zoo_employee where name in (select name from zoo_animal) order by surname desc;,06/02/22 17:39:09,078
5207,False,select surname from zoo_employee where name in (select name from zoo_animal) order by surname desc;,06/02/22 17:39:34,078
5208,False,select surname from zoo_employee where name in (select * from zoo_animal) order by surname desc;,06/02/22 17:40:02,078
5209,False,select surname from zoo_employee where surname in (select name from zoo_animal) order by surname desc;,06/02/22 17:40:16,078
5210,False,select surname from zoo_employee where surname in (select name from zoo_animal);,06/02/22 17:42:28,078
5211,False,select surname from zoo_employee where firstname in (select name from zoo_animal);,06/02/22 17:42:52,078
5212,False,select surname from zoo_employee where firstname in (select name from zoo_animal);,06/02/22 17:43:30,078
5213,False,select firstname from zoo_employee where firstname in (select name from zoo_animal);,06/02/22 17:43:45,078
5214,False,select * from zoo_employee inner join on zoo_employee.surname = zoo_animal.name;,06/02/22 17:45:05,078
5215,False,select * from zoo_employee inner join on zoo_employee.surname = zoo_animal.name;,06/02/22 17:45:19,078
5216,False,select * from zoo_employee as e inner join zoo_animal as a on e.surname = a.name;,06/02/22 17:45:44,078
5217,False,select * from zoo_employee as e inner join zoo_animal as a on e.firstname = a.name;,06/02/22 17:46:05,078
5218,False,select e.name from zoo_employee as e inner join zoo_animal as a on e.firstname = a.name;,06/02/22 17:46:30,078
5219,False,select e.firstname from zoo_employee as e inner join zoo_animal as a on e.firstname = a.name;,06/02/22 17:46:37,078
5220,True,"select a.name, a.type, e.firstname, e.surname from zoo_employee as e inner join zoo_animal as a on e.firstname = a.name;",06/02/22 17:47:50,078
5221,False,select squaremeter/count(name) from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' ;,06/02/22 17:55:40,086
5222,False,select count(name) from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' ;,06/02/22 17:56:41,086
5223,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' ;,06/02/22 17:56:51,086
5224,False,select *  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 17:57:57,086
5225,False,select count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 17:58:09,086
5226,False,select *  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 17:58:33,086
5227,False,select avg(squaremeter / count(name))  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 17:59:21,086
5228,False,select avg(squaremeter / count(*))  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 17:59:31,086
5229,False,select count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 17:59:42,086
5230,False,select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 18:00:16,086
5231,False,select avg(squaremeter / count(*))  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 18:00:28,086
5232,False,select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id ;,06/02/22 18:00:36,086
5233,False,"select avg(squaremeter / count(*))  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id, name ;",06/02/22 18:01:09,086
5234,False,"select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id, name ;",06/02/22 18:01:14,086
5235,False,select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 18:01:22,086
5236,False,select avg((select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id)),06/02/22 18:02:17,086
5237,False,(select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 18:02:35,086
5238,False,select squaremeter / count(*)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 18:02:46,086
5239,False,select squaremeter / count(name)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 18:03:12,086
5240,False,select squaremeter / count(name) as space  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 18:03:48,086
5241,False,"select squaremeter / count(name) as space, avg(space)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;",06/02/22 18:04:01,086
5242,False,"select squaremeter / count(name) as space, avg(space)  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;",06/02/22 19:30:36,086
5243,False,select squaremeter / count(name) as space  from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 19:30:44,086
5244,False,"select squaremeter / count(name) as space, avg(space) as shift from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;",06/02/22 19:31:04,086
5245,False,select squaremeter / count(name) as space from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 19:31:26,086
5246,False,"select squaremeter / count(name) space, space from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;",06/02/22 19:32:17,086
5247,False,select squaremeter / count(name) space from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by cage_id;,06/02/22 19:32:24,086
5248,False,select squaremeter / count(name) space from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.zone;,06/02/22 19:33:21,086
5249,False,"select squaremeter / count(name) space from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.zone, c.conitnent;",06/02/22 19:33:38,086
5250,False,"select  squaremeter / count(name) space , * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.zone;",06/02/22 19:34:58,086
5251,False,"select  squaremeter / count(name) space , * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.cage;",06/02/22 19:35:09,086
5252,False,"select  squaremeter / count(name) space , * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.cage_id ;",06/02/22 19:35:14,086
5253,False,"select  squaremeter / count(name) space , * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by a.cage_id ;",06/02/22 19:35:21,086
5254,False,"select  squaremeter / count(name) space , * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' ;",06/02/22 19:35:41,086
5255,False,"select  squaremeter / count(name) space , * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north';",06/02/22 19:35:47,086
5256,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north';,06/02/22 19:35:55,086
5257,True,"SELECT north_zone.squaremeter/count(*) FROM (SELECT zone, sum(squaremeter) squaremeter FROM zoo_cage WHERE zone = 'north' GROUP BY zone) north_zone INNER JOIN zoo_cage c ON (north_zone.zone = c.zone) INNER JOIN zoo_animal a ON (c.id = a.cage_id) GROUP BY c.zone, north_zone.squaremeter;",06/02/22 19:43:29,086
5258,False,"SELECT * FROM (SELECT zone, sum(squaremeter) squaremeter FROM zoo_cage WHERE zone = 'north' GROUP BY zone) north_zone INNER JOIN zoo_cage c ON (north_zone.zone = c.zone) INNER JOIN zoo_animal a ON (c.id = a.cage_id) GROUP BY c.zone, north_zone.squaremeter;",06/02/22 19:43:45,086
5259,False,select * from zoo_animal,06/02/22 19:44:09,086
5260,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north';,06/02/22 19:44:18,086
5261,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.cage;,06/02/22 19:45:54,086
5262,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.cage_id ;,06/02/22 19:46:03,086
5263,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.cage_id;,06/02/22 19:46:07,086
5264,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by c.cage_id ;,06/02/22 19:46:18,086
5265,False,select * from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by a.cage_id ;,06/02/22 19:46:24,086
5266,False,select count(*) as anzahl_tiere from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by a.cage_id ;,06/02/22 19:46:58,086
5267,False,"select squaremeters / anzahl_tiere from (select sum(count(*)), squaremeters as anzahl_tiere from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by a.cage_id)",06/02/22 19:50:26,086
5268,False,"select squaremeters / anzahl_tiere from (select sum(count(name)), squaremeters as anzahl_tiere from zoo_animal as a inner join zoo_cage as c on a.cage_id = c.id where c.zone = 'north' group by a.cage_id)",06/02/22 19:50:39,086
